meanfreq,median,Q25,Q75,IQR,sd,log_skew,log_kurt,sp.ent,sfm,mode,meanfun,log_minfun,exp_maxfun,modindx,meandom,mindom,maxdom,dfrange,label
-1.4563467412627633,-1.6877779909767179,-1.1774871233064248,-0.6574077070282269,0.9765337108749663,1.426503662649422,-0.7940228116205825,-0.6871954584522443,1.5206312065898957,1.8475849000446176,-0.7364572979326031,-1.5530572722431266,-1.2559118468225474,-1.7315407616930876,-0.7137867838454357,-0.6618275325947871,-0.5849635891682646,-0.008990436361978875,0.0015258794846501281,male
0.010659170603041192,0.14668179667718056,-0.23867441867191205,0.20169200942994187,0.3830127759345497,0.1751445284642802,-0.8022877540501107,-0.6116283105691764,0.9409922185594075,0.7260203040009456,0.7066240171743372,-0.34994567178896396,-0.49142844258192203,0.6367927679213639,2.0328855554424963,0.8529501641665659,-0.7084043118608092,-0.6369904872165806,-0.6244537538885937,male
0.07383618419247223,0.15436511135363803,-0.2323084562292128,0.6510327991091097,0.6240474303512512,0.5919886609077942,0.5830560847382348,1.1323943372021106,1.0051840614472807,0.9193473093132002,-1.4936295685459662,-1.238664539781107,-0.841504921545673,0.6367927679213639,-0.28818674814282236,0.7932015225467891,2.3776137554528067,0.48142656448207405,0.43882370847234176,male
-0.22179251629353666,0.14450600581032966,-0.5106343467511704,0.14868760623394844,0.663169168683389,0.73785956626659,0.9690957152346998,1.6832995513597504,1.241760212755371,1.2788259726516018,-1.4931088575771376,-1.2619685380094803,-1.087558318580901,-0.6725472653226325,0.297729489988876,1.508388868542706,-0.7084043118608092,0.5546562523909145,0.5675712926413068,male
0.3322852557429555,0.6142394364476503,-0.16796355551838543,0.8289101069911304,0.6491180970685129,0.5203913463820862,-0.6371369566690553,-0.2977984387395676,0.9654572796111031,0.7357648480085845,-1.4917893736586896,-0.9128340895877814,-1.1714754083701613,0.6367927679213639,0.678426922250401,1.151929396637558,-0.7084043118608092,0.3615961660857896,0.37444991638785924,male
-0.3229231998299029,-0.9026147362030168,-0.3711523285922606,0.7976334192584805,0.8630302065705715,1.065826499384964,0.4093563066889623,0.8221743123489448,0.9300472079452298,1.0040002559789547,-1.364454552711976,-1.9532422190693783,-1.3882510592340067,-0.00952567293357168,-0.29636745379360385,-1.3766920702655263,-0.7084043118608092,-1.2716477824265313,-1.2593125309976283,male
-0.4199049123368294,-1.1003399000014382,-0.5074717352027898,0.6371385321936464,0.9294585325200829,1.0207352184108693,0.14073581565584367,0.5013928239408819,0.8760105933239647,0.8537003391468275,-1.3634885675020776,-1.8366543671787845,-1.3826009187037613,-1.1758957550034483,-0.9562891805840554,-1.2999803565201709,-0.7084043118608092,-0.5460081476934757,-0.5334425305967391,male
-0.2432121883727086,-0.8816570410109118,-0.3446615096999427,0.8237199503605975,0.8473020455471234,0.9745296522913193,0.19730554758231894,0.6175018801097841,0.7958172908200942,0.6200362403671815,-1.3635687257190479,-1.6309065771138171,-1.3844861468421295,-1.8069970832387376,-0.8843904362221686,-1.2114640823444183,-0.7084043118608092,-0.6325523243130144,-0.6200141820206984,male
-0.2725334018975705,-0.21687568849862698,-0.4188355794562931,0.8716785699671837,0.9581982838648315,1.1878120747951246,0.285716176057392,0.5808142307240192,0.6762425384716552,0.6471503448052154,-1.364520550244171,-1.5242797994584145,-1.3769341028698665,-2.071822802663634,0.5133963906319831,-1.129896298036274,-0.7084043118608092,-1.2294852348426535,-1.2171365982526225,male
0.0036366476822806636,-0.44896518340028047,-0.24207847484846648,1.2443035828768647,0.9629688817040265,1.035659690418413,0.07299951936610177,0.11415246952477678,0.4482092765768644,0.3780488653310778,-1.3644748906785682,-1.3673137843762426,-1.3309872316341778,0.6367927679213639,-0.9529118343102145,-1.1794726768111525,-0.7084043118608092,-0.38401520171331344,-0.37139815741855897,male
-0.5807070418983297,-1.1024290468050957,-0.5449941272023866,0.11354587783645165,0.6828475031216393,0.9203173779535351,0.5920666185393322,0.9257112703387327,0.709048230281753,0.7561195532325968,-1.364675705732858,-2.4850385881363057,-1.3863695258108615,-2.1300090064461066,-0.6870037857333037,-1.4655433441593841,-0.7084043118608092,-1.3071530856550602,-1.294829105940791,male
-0.3574957884565773,-1.0883873761949459,-0.33832053720692534,1.0729839065457885,0.9778150107244411,1.079843419388872,0.20385005069658993,0.22111542252124108,0.4159258002399615,0.44930935911017633,-1.3646386155644321,-2.0157790286883546,-1.3844861468421295,-2.2382008413965644,-0.10013975993069574,-1.385674706535473,-0.7084043118608092,-1.2738668638783144,-1.261532316931576,male
-0.68478770637116,-1.1221987598772774,-0.40128897182689743,0.5279580840292715,0.7483145291461325,1.1705252790102747,1.5587724759463173,2.0072823597363727,0.8427961784367147,0.8969769280522559,-1.362901407342229,-1.3580028806704758,-1.3367910789891466,0.6367927679213639,-0.8361149114167103,-1.1853524290153519,-0.7084043118608092,-0.31078551380447295,-0.29814522159828577,male
-0.5417948607171383,-1.061830182006254,-0.44701773397809214,0.6646756512385039,0.8758876499583161,1.0952687748789096,0.8599660452057178,1.33994472990003,1.0126590279508836,1.1031645188462829,-1.3643716446423624,-1.8527974486849912,-1.3920086038865551,-0.3649059777841455,-0.4004300760777985,-1.3060919354950271,-0.7084043118608092,-1.1318456509641996,-1.1194660171589248,male
-0.3786903741874736,0.02329567123793664,-0.4879415295019476,0.5832116606239761,0.8774398718554617,1.1116500268075917,0.8846635431240457,1.388794677923009,0.7642679403108097,0.7633656976890411,-1.3643580341367376,-1.868627206663056,-1.3232213779553685,0.4040817247732478,-1.0290986055869038,-1.2964097586028667,-0.7084043118608092,-0.40842509768292695,-0.39581580269198335,male
-0.3973376289443531,-1.1677316981310044,-0.3010987395462484,0.9963894797829699,0.8931416849113628,0.8800313971528065,0.3442067320021982,0.25976447540012154,0.15894612555341692,0.3917296927295714,-0.48107100851331397,-0.37797704233481566,-1.3674520850587848,-1.3834024836188237,1.8721646943300239,-0.9405401661782093,-0.7084043118608092,-1.2317043162944366,-1.2193563841865702,male
-0.45352586602188916,-1.2070488673997435,-0.375609495007854,0.6445815939225567,0.7835346879549776,0.9438813962243726,-0.17332067882035954,-0.2620616690747956,0.414396856417618,0.7395368577008012,-0.39511414525713723,-0.7044897845068149,-1.3193266409107134,-0.00952567293357168,1.7668653401035679,-1.0103041562547688,-0.7084043118608092,-1.2405806421015688,-1.228235527922361,male
-0.01266297128415821,-1.189274112814025,-0.22424184042908168,1.1724756256727484,0.9029861759047546,0.8253061786056995,0.19452726401869944,0.10720039507842223,-0.934176363257507,-0.5340487589809411,-0.4107199766017354,-0.5015364620870449,-1.2274954023174143,-2.5472143563601333,1.301870215973844,-1.1318275108521239,-0.7084043118608092,-1.2894004340407959,-1.2770708184692097,male
-0.9316168572510246,-0.7579867879850881,-0.9805304096888335,-0.4399885477162353,0.8725634612347944,1.0153484829322448,-1.2841880036974367,-0.973999186858944,1.7364148822544194,2.2498639711057886,0.6670792124032919,-2.3343898184638143,-1.3173763058474708,-1.9462850334065913,0.1473150160026159,-1.0809836842588434,-0.7084043118608092,-1.1429410582231148,-1.1305649468286632,male
-0.4762831047262925,-1.178377611310967,-0.37764059688172447,0.8593962831833254,0.9045390845648507,1.131269311043935,0.446487085767119,0.3997240344270667,0.45934387209181626,0.8574434541096276,-0.4956797349735726,-0.4670945603508359,-1.2007267530447308,0.6367927679213639,1.3291563045001258,-1.0563411486325995,-0.7084043118608092,-1.253895130812267,-1.241554243526047,male
-0.1754140773381625,-1.1395883716743653,-0.193082265642449,1.3438227021988716,0.9622078003199991,0.8724264759196712,0.6594459694715746,0.6542285490294629,-0.4086528939104847,-0.02426489815811405,-0.39992599998402156,-0.3121005086252746,-1.2819272121308867,-1.2828248287727033,0.2485466409575976,-1.088124880093452,-0.7084043118608092,-1.2494569679087009,-1.2371146716581516,male
-0.20328464548166392,-1.0769007460411995,-0.34775985200961357,0.9432344457950674,0.9168637653116001,0.8652970687763997,0.06675892039252647,-0.06621029606654981,-0.4388366451136157,0.1605121605390283,-0.586621466326942,-0.5610621211178638,-1.2599372250362173,-0.5241333852395061,0.26846808222893487,-0.05752048123517817,-0.7084043118608092,-0.2486512331545477,-0.2359912154477509,male
-0.22872898819418375,-1.2498399432543195,-0.261940335884537,1.1880019207242132,0.9544594166137846,0.9607354615802794,0.43719680993429244,0.38845477801883754,-0.43395383432991225,0.0373111602177163,-0.41547407091863003,-0.5657562085186426,-1.3075948037734584,-1.1758957550034483,2.082700886266931,-1.1126289834475016,-0.7084043118608092,-1.253895130812267,-1.241554243526047,male
-0.7146069096668282,-1.0663777132842105,-0.39153879998177665,0.6179534550318114,0.7869464138517709,1.089943212469932,-0.3088982827532605,-0.4145424413993464,0.5782497215503561,0.9820924024545331,-0.4099636434149496,-0.698228430603442,-1.0787403710294614,-2.717854105598889,0.36057368350874375,-0.8690200078952367,-0.7084043118608092,-0.6924675235111567,-0.6799484022372856,male
-0.44322527781803284,-0.7806801376311494,-0.09109830438207153,-0.6447311914954531,-0.2525845953852201,0.6062578741606468,-0.3497826308772684,-0.48577036725505146,0.1969038088501759,0.42069040952937575,-0.3986964281872822,-0.0018106670961976334,-1.2759548754194845,-0.00952567293357168,1.455481517038034,-1.1228390265116883,-0.7084043118608092,-1.2627714566193993,-1.2504333872618376,male
-0.28316089141753104,-1.1002858138915468,-0.15632951430933154,1.1695856948419943,0.8241168977137011,0.8635980123022021,0.9765475111939184,1.0051207614695692,-0.37623466571530484,0.34833998525672777,-0.3804776904909595,-0.12083415930713598,2.539776058388462,-2.6536870377670843,0.4919706860511598,-1.0821738835646117,1.266647251219905,-1.2760859453300974,-1.2992686778086864,male
-0.5992520082224907,-1.1786745049255398,-0.12655928957371446,-0.7522607900973428,-0.27165035479648597,0.5301242810796217,0.914452577429031,0.8528119322583032,-0.5623750962029728,0.12152161971535606,-0.35919422795177613,-0.3538899089944316,-1.2579255907980784,-2.4684474564151517,0.6838528895977216,-1.2212784274262565,-0.7084043118608092,-1.2383615606497858,-1.2260157419884132,male
-0.35759440283118926,-1.0897379681478963,-0.23924775226535822,0.8936530269169347,0.7660001293589168,0.8947378152219153,0.16431262813946598,0.07560723285399025,0.37186543705402336,0.5993712755496906,-0.4265159878359426,-0.47299885555050925,-1.3290487108186622,-0.5241333852395061,-0.01841815350622118,-0.9535806107457563,-0.7084043118608092,-1.1740081985480775,-1.1616419499039305,male
-0.3177804394393304,-1.1084961788869725,-0.19011139497019403,0.9032287107885959,0.7153823862607945,0.678824776009523,0.26576985147303694,0.21848093743722682,-0.034631886244482254,0.09035865792750379,-0.36551366625090986,-0.050259839107775955,-1.3674520850587848,-0.00952567293357168,0.8328328585164794,-0.9817783680502858,-0.7084043118608092,-1.2361424791980027,-1.2237959560544656,male
-1.1373090353082131,-1.7646808702538006,-0.8906921970681865,-0.48296130488093525,0.7465990179146028,0.6627690228360882,0.08243188599611202,0.18639621502483855,1.0124390756310835,1.1479936667008852,-0.5698742900757405,-1.8961064154017577,-1.356011506795337,-0.8111138176563248,-0.6587770594509844,-0.9187243539031646,-0.7084043118608092,-0.24643215170276467,-0.23377142951380322,male
-0.47279678412088244,-0.7013462969484607,-0.48505483170839614,0.20383399258881743,0.6645345982924507,0.44220539035054907,-0.2234440628397894,-0.17873886503791855,0.949953328715882,1.0361354800048947,-0.5686007301411783,-1.273253914449759,-1.3920086038865551,-0.3649059777841455,-0.6210786161646287,-0.7801608097259599,-0.7084043118608092,-0.6325523243130144,-0.6200141820206984,male
-0.9097932194491727,-1.1129832277104703,-0.8499841733187801,-0.5607185751020478,0.6573164542063933,0.5627692909458456,-0.06981353565203215,0.23087790436967398,1.1389635335880102,1.2454297105628171,-0.5695018941616513,-1.4616281671450653,-1.3579230098946529,-0.8111138176563248,-0.4474485838653462,-0.42199720412325,0.5260029150646371,-0.09109645007795153,-0.10058427347694283,male
-0.43109089276377033,-0.48695025645457085,-0.5028182444567577,0.1396013685789901,0.649255301432117,0.7055679017898119,-0.09066842974171554,-0.21759323710132708,0.6980829028046963,0.8980888503242236,-0.5695255479806158,-1.2720945382077098,-1.3483464079745389,-0.00952567293357168,0.48730862624031357,-1.190309754700514,-0.7084043118608092,-1.25611421226405,-1.2437740294599946,male
-1.0906663205772582,-1.5329061922421114,-0.9366329228850797,-1.033268202194139,0.4948059525837501,0.6601483786375868,0.43988571526667336,0.7076110735609585,1.056181752805356,1.2825095193745812,-0.5699532514417482,-1.4017356328947232,-1.371250513013,0.6367927679213639,-0.28910951306328114,-0.216075004136452,-0.7084043118608092,0.05092476283616334,0.06367988563518498,male
-0.7458485860325857,-1.439122886695706,-0.6034350382413859,-0.013012258450164783,0.6794149277531231,0.5459997411706177,0.3128785992051431,0.45098307332518134,0.8291325190430388,0.8997368994248099,-0.5709002256103856,-1.9302846352895615,-1.34065058723268,0.18923755117662797,0.0698760262321095,-1.0760962700883494,-0.7084043118608092,-1.054177800151793,-1.0417735094707563,male
-0.5771190465014622,-1.1415277951246017,-0.6117341805126261,0.11509445199888804,0.7596417866187244,0.7750779070729149,-0.5270383647478237,-0.3215899886177047,1.1842008246867828,1.2640656045852945,-0.5700601049639576,-2.7010273954866326,-1.3154239877284053,-1.7315407616930876,-0.4815715040238695,-1.2693597743808658,-0.3380821437831753,-1.2427997235533519,-1.2371146716581516,male
-0.7438103496951458,-0.6755365156721471,-0.7397180819645568,-0.23558705597986923,0.7115003477213225,0.6269268202442269,-0.34719850116584144,-0.256400803279173,1.0464824811925657,1.1570126872429438,-0.5707475162763093,-1.282126077916109,-1.375041441598173,0.6367927679213639,-0.693378284755918,-0.6882469426067356,-0.7084043118608092,0.5213700306141689,0.5342745036320917,male
-1.437957542479682,-1.8090867933347106,-1.1079098758773394,-1.0181213221757328,0.6980587320363889,0.9186215064422569,-0.29660209069024046,-0.052485357636862726,1.5157581037492085,1.7962999126706611,-1.3648719688381046,-2.05884482847092,-1.3232213779553685,-3.296305701320964,-0.005979956349903795,-0.6157645306167433,-0.3380821437831753,-0.10884910169221589,-0.1028040594108905,male
-1.27673177034853,-1.5890942061693645,-1.0589326305371451,-0.7824135415037575,0.7725686865014363,1.0233042887705825,-0.645417571671343,-0.3693722967576571,1.5911487540901401,1.943575605782069,-1.361360678655754,-1.3602193151795943,-1.0453076394833356,-1.8784850649011264,0.32852069606962236,0.04587056956891765,-0.7084043118608092,-0.10884910169221589,-0.09614470160904749,male
-1.5328960392181796,-1.999583249344388,-1.0850326631470903,-1.0325036081274765,0.6640816563861237,0.8990705646410685,0.5143510717532742,0.5344740035369775,1.1849547900176538,1.5480676382597367,-0.8119920082029282,-1.6116640990081805,-1.2048693753737216,-2.071822802663634,0.3633773605651185,-0.4073308771941073,-0.5849635891682646,-0.17098338234214114,-0.16051849369353002,male
-1.3186807613862772,-1.6708122263718888,-1.021763810615878,-0.9972501260601216,0.6115715464055762,0.9450925054535508,-0.1262565899720006,0.1733116372401457,1.5508581961745525,1.8371082746829752,-1.3622697744314856,-1.2821309167428117,-0.7545612277405563,-1.0620585428812601,0.5474709121454437,0.1277252727817038,-0.7084043118608092,0.030953029770115933,0.04370181222965592,male
-1.3247197529593682,-1.4142578679522448,-1.0244314098054494,-0.9611924681769527,0.6345300516750771,1.037746487806792,-0.26767431850476137,0.006685081043226399,1.5889992613915593,1.8963187215424586,-1.3633310154912206,-1.0367760430066824,-0.36430488022618623,-1.2828248287727033,-0.048020146050070024,0.2770337236225414,-0.2146414210906307,0.2217940346234578,0.2257242588133651,male
-0.9044663662856695,-1.128572446477013,-0.7810762025711616,-0.22366345062966878,0.7651469846368175,0.9048621859512568,-0.48113353901112477,-0.3814443384868423,1.3248965907501193,1.557245938084103,-1.3632621491911483,-0.9458500016894458,-0.5123155684143417,0.6367927679213639,0.27639830117562414,-0.38183555522318036,-0.7084043118608092,-0.6658385460897601,-0.6533109710299134,male
-1.1789445843032667,-1.311353039859873,-1.0806278380717755,-0.5465265543079565,0.9275906868594992,1.1940479941216957,-0.22732176774191926,0.05576764966222133,1.5520273468422148,1.8657174466455297,-1.364675705732858,-1.2117038882985964,-1.3882510592340067,0.6367927679213639,0.8137882363788347,0.17380518740619216,-0.7084043118608092,0.1086208805825225,0.12139431991782448,male
-1.2050969184481592,-1.3766941663784644,-1.024147045217299,-0.7255761674965451,0.7643935360029519,1.16914700391895,0.19315673412492176,0.9559159475404426,1.7072762334947873,2.0024541117636616,-1.3645462962401034,-1.2247055809570613,-0.8010801714954591,0.18923755117662797,-0.11782777048433854,-0.07149630641654559,-0.7084043118608092,-0.01564768071732801,-0.0029136923832452184,male
-1.9798421706102465,-1.853520268878831,-2.255312835310112,-0.40067374172568904,2.3447683051794495,1.7852749304323534,-0.26092833508608304,-0.2280683306980736,0.8123562288083124,0.7944043725188304,-0.6137812475584433,-0.369023387616172,-0.8859881010656306,0.4040817247732478,0.6653780435149076,-0.468069435314273,-0.7084043118608092,-0.3751388759061813,-0.3625190136827683,male
-1.512937630255068,-1.6201122871630207,-1.8587581690511137,0.17251292987490813,2.2102653034335207,1.7589811684651788,-0.7855688567987625,-0.6871845417349081,1.2760488888910524,1.4175055012627664,-0.6538352098281778,-0.2629317820586753,1.2161478295843733,-0.5241333852395061,1.6369912796636676,0.5323314747097954,-0.7084043118608092,-0.213145929926019,-0.20047464050458813,male
-2.6913677000301632,-2.857851604297342,-1.9798498083296854,-3.402159556424702,0.3729030062893082,0.9434813791649259,-1.7258957238067727,-1.3662464694990542,1.6691808010424822,1.9512635894682195,-1.9902213214956608,-0.7878618624215434,-1.356011506795337,-0.00952567293357168,1.4326838258689898,0.4904552517673713,-0.7084043118608092,-0.19983144121532073,-0.1871559249009021,male
-1.8660397692924309,-1.9648114445092228,-1.7083598403753866,-0.9879341456584209,1.3979465067107382,1.3808562602015586,-0.0542627625290014,-0.02691572651782086,1.1867021028478486,1.478460956643348,-0.6918983630510102,-0.8688726842479463,-0.5388408441874143,0.4040817247732478,0.4431114760225768,-0.5126008736858584,-0.7084043118608092,-0.213145929926019,-0.20047464050458813,male
-1.2509712683020797,-1.6986077869709366,-0.7955912330333312,-0.5723848209826154,0.5889806480581872,0.7897791620190266,-0.4550527257172966,-0.44171205838498095,1.0484542234722194,1.137815649299468,-0.7622590618343873,-0.6808612772376036,0.06095125818340337,0.18923755117662797,1.4783811915683742,0.5474073325828643,0.6494436377571818,-0.13769716056539547,-0.14941956402379164,male
-1.2606436908036334,-1.6577874061956919,-0.9086713253787377,0.33369681259381606,1.2182910850047362,1.7010253005891176,-0.34973849664006723,-0.28025291921091705,1.0140008185014775,0.9969874860855358,-0.6761395585859962,-1.0076502526513393,-0.32544814702917607,-0.00952567293357168,0.11425204538827409,-0.33598504103167565,-0.7084043118608092,-0.13547807911361243,-0.12278213281641957,male
-1.1825658473909626,-1.5376424203920809,-1.0578709485123456,0.38176449685562325,1.4146136885750589,1.8461731110547723,-0.7241551270112548,-0.6869554187290353,1.1444414810962622,1.2010364397885829,-0.6398216042903018,-1.207566626959189,-1.3863695258108615,0.6367927679213639,-0.058122573662994045,-0.23398184889517917,-0.7084043118608092,-0.0200858436208941,-0.007353264251140565,male
-0.6298635450202771,-1.1682671733431171,-0.5781695896095028,1.0434851453692635,1.2344225497142378,1.64005715528078,-0.6237875572798335,-0.6589263016011818,1.0734936240950113,1.053063855131482,1.343380425775431,-0.7982971356211068,-1.285898474569645,-0.5241333852395061,0.1294934031494496,-0.4381201997111799,-0.7084043118608092,-0.1332589976618294,-0.1205623468824719,male
-1.2685197364793048,-1.5494221781699045,-0.870839751688478,0.1437670188740524,1.0703018028699793,1.5604522085791128,-0.42655989153964813,-0.3781787839016526,1.1341839184494218,1.2590494144121431,-0.6840379222115017,-0.34282941781907056,0.9891810424031736,-0.5241333852395061,-0.14546365584774393,-0.7972699247463763,-0.7084043118608092,-0.6614003831861941,-0.6488713991620181,male
-1.3289542859320838,-1.6866110179318083,-0.8896921321262933,-0.10673791235757808,0.9533389695766853,1.4292353537487146,-0.5077633830458174,-0.4886824618912544,1.2192324364743585,1.3433573216251269,-0.7240131931746322,-0.789765470835786,-1.0317698299033518,-0.19377846007865127,0.11285232884077506,-0.3610474816101259,-0.7084043118608092,-0.27971837347951034,-0.2670682185230183,male
-0.45373324692475714,-0.6551756322318916,-0.10232911536069815,-1.8633028340933,-0.9131134399704355,-0.5975054460140358,0.7575664525096277,0.7700440585309583,-0.32801907848714906,-0.36006529412152444,0.011765815513228688,-0.030846705943133424,-1.3445023532278084,-0.3649059777841455,-1.2735238053421618,-0.47814773588730847,1.1432065285273603,0.5324654378730841,0.512076644292615,male
-0.4364740284325124,-0.615014328993671,-0.24613685074695812,-1.4553971480548962,-0.5241015762227217,-0.2722210146703089,-0.36191842050554746,-0.38158221690954497,0.5644714134389757,-0.024511398666646395,0.020837283271636527,-0.6582327881611573,-1.354098098859549,-0.00952567293357168,-0.8336112407778257,-0.030529301326702517,0.2791214696795479,0.4326067725428471,0.4277247788026034,male
0.1401334572958485,-0.24340345850471415,0.1225528836374548,-0.34422793767913157,-0.32964312081250585,-0.17036564694142084,-0.6049045488585006,-0.6517027236027557,0.33784820777281727,-0.2827903909293681,-0.00021709882874132094,-0.3660572937932862,-1.3290487108186622,0.18923755117662797,-0.6524399543872625,-0.4968823545892136,-0.7084043118608092,0.026514866866549844,0.03926224036176057,male
-0.4394417731886111,-0.7065621134691572,-0.3050645961064893,-1.0105692580437242,-0.2112675260776406,0.10555228093239481,0.039900933528989845,0.05365124238895718,0.6340120318968,0.43326388092809914,-0.4980238614624485,-0.3318232723204227,-1.0654370519606386,-0.3649059777841455,-0.9660264017836159,0.41763384687499594,-0.7084043118608092,0.5102746233552536,0.5231755739623534,male
-0.3280537151093573,-1.0158134662314129,-0.3061211541405215,0.3686934078471109,0.5520301720350793,0.24990182487458176,0.18875716556753902,0.20545587231550066,0.3270806239755813,-0.07261266441857468,-0.46280055963204125,-0.3322473847201037,-0.402390850309025,-2.0106529301103433,0.23275218326879213,-1.0091597338453775,-0.7084043118608092,-1.2405806421015688,-1.228235527922361,male
-0.46212359234495415,-0.10770526681178048,-0.675807048179587,-0.17019850346280527,0.6749103286573925,0.4384309568630744,-0.39711711465604554,-0.2370764802404865,0.8834539578172216,0.6350083664763155,-0.9460324272042497,-1.2439976798027947,-0.841504921545673,-0.5241333852395061,-1.2710449443394074,-0.3644411950683941,2.6244952008378957,0.0442675184808142,-0.0029136923832452184,male
0.6660468023505134,0.6722210155379047,0.9220207049889664,0.4837427578005745,-0.7818136584441756,-0.24383431189781152,-0.4193166789838604,-0.5319700786685326,0.2791949302122736,-0.12055648782924638,-2.1412103079524334,0.6919228552256154,-1.3769341028698665,0.4040817247732478,1.3616131005780372,0.4529352626875227,0.2791214696795479,0.15522159106996644,0.15025153705914424,male
-1.464607285335815,-2.276125558992589,-1.1381245096746717,-1.1687542708062675,0.6492072782703137,0.5710153710020319,0.8064630423437436,0.8183033010828672,0.37998171930171026,0.5615418198002456,-1.0496274353600286,-1.908460284782419,-1.2699639042419741,-0.00952567293357168,-1.069124896890555,-1.2071448106702605,-0.7084043118608092,-0.8167360848110072,-0.8042564145383553,male
