meanfreq,median,Q25,Q75,IQR,sd,log_skew,log_kurt,sp.ent,sfm,mode,meanfun,log_minfun,exp_maxfun,modindx,meandom,mindom,maxdom,dfrange
0.142133366357538,0.157711522965351,0.0819016921837228,0.20870265914585,0.126800966962127,0.0913720009529876,3.3501010017302457,6.699804869670227,0.855926722567507,0.50587065309329,0.0,0.0731226439098822,-4.101609773213515,5.586930928624578,0.0,0.0078125,0.0078125,0.0078125,0.0
0.20588761059488,0.232244165170557,0.14326750448833,0.255870736086176,0.112603231597846,0.0588832151380428,1.0312623691643608,1.925305323200449,0.88466147006721,0.277205990807619,0.26491921005386,0.122735170768362,-3.0543941862025763,16.2923826161244,0.106644880174292,1.15925480769231,0.0234375,6.0,5.9765625
0.214581896240054,0.217438692098093,0.201035422343324,0.231553133514986,0.0305177111716621,0.0322250836818735,1.1097038018224177,1.9891130915084179,0.843964714102681,0.199944349469426,0.197983651226158,0.175978154031674,-3.0415418095852864,15.057322335255488,0.152111046847889,0.984809027777778,0.2109375,6.4453125,6.234375
0.233375920635454,0.232097759674134,0.225254582484725,0.248635437881874,0.0233808553971487,0.0290771059782441,1.4022773264665491,2.663595364209283,0.787622502276644,0.125334564386982,0.226965376782077,0.186177651207616,-2.9936467670629696,15.778065084104524,0.121827411167513,1.74609375,0.0234375,9.2578125,9.234375
0.113147729574269,0.0843351063829787,0.0266223404255319,0.198829787234043,0.172207446808511,0.0903349057370415,1.181197278464486,2.358902771638155,0.95743307428891,0.717682606070732,0.0184308510638298,0.187443836741322,-3.7509735839097305,13.77631508809287,0.128717129515852,0.622488839285714,0.0078125,4.8984375,4.890625
0.170211942303091,0.201348314606742,0.114688457609806,0.220796731358529,0.106108273748723,0.071781360658218,1.3520403605473612,2.67051513934848,0.938500807444694,0.65407622564654,0.209928498467824,0.168726269253187,-4.058285512406395,13.205655189475523,0.3425,0.180555555555556,0.046875,0.2421875,0.1953125
0.135120043957241,0.199921104536489,0.0002761341222879,0.232228796844181,0.231952662721894,0.111260492160922,3.2561266143367122,6.503810549988035,0.748676379530479,0.280412417381495,0.0,0.17288773834317,-4.079653846812099,12.182493960703473,0.0,0.0078125,0.0078125,0.0078125,0.0
0.173037854704172,0.165428375599726,0.141823166552433,0.224729266620973,0.0829061000685401,0.0631092709572546,1.3425757565235594,2.7577068118524384,0.933886933825286,0.568803018533319,0.163701165181631,0.14629029477459,-3.8732821771117147,16.08324067206299,0.259547496790757,1.18280319940476,0.1953125,3.9990234375,3.8037109375
0.207088517136834,0.213518197573657,0.177123050259965,0.233414211438475,0.0562911611785095,0.0401133941776393,0.9532713552294062,1.8305945042084535,0.888896659261821,0.201543438574103,0.223951473136915,0.160002814263608,-4.095385686730511,11.293670366739633,0.223901098901099,1.22802734375,0.1875,4.5625,4.375
0.189870358813825,0.213019607843137,0.126823529411765,0.243764705882353,0.116941176470588,0.0627172104775096,1.2374959665046983,2.4115378896614015,0.89517905009341,0.42410428940074,0.119686274509804,0.127737923631715,-3.0355537677406637,15.531296897615752,0.142923133776792,1.37239583333333,0.0234375,7.7109375,7.6875
0.157375262296932,0.168702928870293,0.139804741980474,0.188033472803347,0.0482287308228731,0.0594173548114186,1.3143932494436006,2.533583206181083,0.932947041317595,0.610590207698782,0.169874476987448,0.173365957876552,-3.0938793346935154,13.77631508809287,0.183982683982684,0.175271739130435,0.0078125,0.3515625,0.34375
0.184892870762295,0.187225548902196,0.174930139720559,0.197285429141717,0.0223552894211577,0.0329479097286229,1.3925344866760274,2.615720996778187,0.816435295070071,0.247041761604069,0.190578842315369,0.172206304090539,-2.784239339459756,8.442963168725234,0.168831168831169,0.189453125,0.1640625,0.21875,0.0546875
0.14000801034295,0.128728121353559,0.0898483080513419,0.200770128354726,0.110921820303384,0.0722436788415288,1.024854536567949,2.0455909079747605,0.952816528710002,0.673342152570605,0.0919719953325554,0.118013237421247,-4.138162065722156,15.778065084104524,0.288490853658537,0.121504934210526,0.0078125,0.6484375,0.640625
0.147380704865186,0.140692688290269,0.0951291918636614,0.210269378779549,0.115140186915888,0.0707755379546558,1.0201613159257292,2.0582571196824584,0.957589014055729,0.695730682060492,0.0966684991753711,0.102929925267325,-4.1441262981138305,15.778065084104524,0.0978690430065866,0.370463709677419,0.015625,3.4921875,3.4765625
0.132709974832758,0.122855573860516,0.0828775398132894,0.216035145524437,0.133157605711148,0.0819955866720866,3.329881072582258,6.793292796586688,0.912579155708886,0.586009844757854,0.0,0.0916474395806058,-4.050697400115904,13.77631508809287,0.0,0.0078125,0.0078125,0.0078125,0.0
0.222557054102216,0.238093422306959,0.191916110581506,0.257044804575786,0.0651286939942803,0.0452017334586757,1.1669825997537562,2.314681803746466,0.877130177770865,0.189702742192122,0.255710200190658,0.130828306312826,-4.103675889650982,15.778065084104524,0.136784685055578,0.554956896551724,0.0078125,5.4296875,5.421875
0.204408328780578,0.210169491525424,0.188474576271186,0.221694915254237,0.0332203389830509,0.0314013880303652,1.1277565250358823,2.056258344802265,0.839562767682083,0.192214963519209,0.212881355932203,0.184552913264697,-3.032546246676706,16.03167534063386,0.100834938985228,1.518359375,0.0234375,8.1328125,8.109375
0.188418649463802,0.207123287671233,0.133767123287671,0.233972602739726,0.100205479452055,0.0545446331476778,0.9315111703054455,1.863358976617617,0.91023386017028,0.338377201098635,0.208561643835616,0.125190349800034,-3.0534113851406692,15.778065084104524,0.085093896713615,0.496002906976744,0.0234375,5.015625,4.9921875
0.151836487051684,0.13715625,0.1015,0.2034375,0.1019375,0.0616707025582408,1.3976851102197305,2.7123515430717884,0.906701867899672,0.480162406002617,0.10478125,0.100367618260533,-3.9357395320454622,12.182493960703473,0.284990041644034,0.975896661931818,0.107421875,3.9599609375,3.8525390625
0.194966057483308,0.210245614035088,0.133941520467836,0.248888888888889,0.114947368421053,0.0615170643421366,1.1931105048369843,2.464910553935619,0.922617635355613,0.463174602368776,0.25740350877193,0.111045847242623,-3.037553768407329,15.291127026637145,0.0695699896694215,1.16627798507463,0.0234375,11.3671875,11.34375
0.177046701582685,0.188208386277001,0.156721728081321,0.223786531130877,0.0670648030495553,0.0645218321906941,1.146032551083673,2.6751776177356374,0.933957201426527,0.538465424050256,0.0,0.179877831139887,-3.0474942081125795,13.77631508809287,0.238095238095238,0.220880681818182,0.0078125,0.84375,0.8359375
0.201184956439239,0.212034188034188,0.195282051282051,0.223042735042735,0.0277606837606837,0.0501611249303261,1.3843245818715806,2.5768836220295888,0.855608264643852,0.357939312660866,0.219213675213675,0.173626785876399,-3.052427617230536,16.03167534063386,0.0777144666033555,0.8255859375,0.0234375,8.25,8.2265625
0.13844648883951,0.138301559792028,0.0948700173310225,0.211091854419411,0.116221837088388,0.0793461052239834,1.4672754644764319,3.5034661860342426,0.951546634404287,0.675555847963813,0.0,0.124298152480142,-4.126125812090205,14.391916095149943,0.282828282828283,0.104256465517241,0.0078125,0.5234375,0.515625
0.226664143078326,0.22843295638126,0.210791599353796,0.249693053311793,0.0389014539579968,0.0356087234582419,1.0414272327278198,1.9928542895437387,0.848540971837841,0.188153014315218,0.222552504038772,0.185298580124253,-3.0474942081125795,16.2923826161244,0.115166949632145,1.412109375,0.0234375,10.921875,10.8984375
0.193005620172106,0.190755287009063,0.164954682779456,0.223746223564955,0.0587915407854985,0.0408713305975659,0.8307789279401604,1.6176225259073824,0.892010909689543,0.294662991949004,0.183141993957704,0.163915986515113,-3.0553760223148347,16.03167534063386,0.151502255511107,1.66225961538462,0.0234375,8.90625,8.8828125
0.167831708823357,0.157061769616027,0.128547579298831,0.236994991652755,0.108447412353923,0.0685006888796065,1.0025326867578024,1.8638036769553508,0.930259708544318,0.561159315687946,0.140701168614357,0.12681067007937,-3.0335497590539475,15.291127026637145,0.0791193670450636,0.58125,0.0234375,4.03125,4.0078125
0.15503931738569,0.129153754469607,0.108295589988081,0.215756853396901,0.10746126340882,0.0605430255648503,1.3232536349162813,2.6334074628495068,0.918165894400606,0.467465017489177,0.113468414779499,0.114618346302328,-3.1612467120315646,8.79262272755856,0.40234375,0.560037364130435,0.107421875,0.888671875,0.78125
0.196805667495497,0.220888888888889,0.130666666666667,0.237333333333333,0.106666666666667,0.0561706677223334,0.9984676796380467,1.8327208958017136,0.881721208022896,0.276504316613566,0.233777777777778,0.129462706730448,-2.968275427320952,16.03167534063386,0.207980406163894,1.12340198863636,0.0234375,5.625,5.6015625
0.186403500902387,0.167216783216783,0.135496503496503,0.249846153846154,0.11434965034965,0.062801194770253,0.8936952407987799,1.7533722254688136,0.911353480540158,0.424355197824656,0.149202797202797,0.127224270482372,-3.0484828389395195,16.2923826161244,0.103544199464249,1.096875,0.0234375,4.96875,4.9453125
0.148742418150761,0.173049853372434,0.0706158357771261,0.219853372434018,0.149237536656892,0.0862599270568749,1.3955457741375585,3.3577150154164115,0.969099012014364,0.782449104495246,0.0500879765395894,0.110761255521427,-3.9194950202668455,15.778065084104524,0.356537313432836,1.7115162037037,0.0078125,5.2421875,5.234375
0.204053253114275,0.202671480144404,0.1814440433213,0.231480144404332,0.0500361010830325,0.0360786142883389,1.0571414760542046,2.017469865792268,0.854919515884713,0.214963292764023,0.186498194945848,0.173315468863827,-3.0543941862025763,12.02570728479329,0.0751212751212751,1.0400390625,0.0234375,9.1640625,9.140625
0.197072515188387,0.217385826771654,0.138015748031496,0.243842519685039,0.105826771653543,0.0576090753799909,1.0087448325674901,2.1828673079080256,0.911062261596048,0.322958815693935,0.222677165354331,0.138659058188523,-3.046504598927415,16.03167534063386,0.0997067448680352,1.19970703125,0.0234375,8.015625,7.9921875
0.15196531248216,0.128658227848101,0.106683544303797,0.211772151898734,0.105088607594937,0.0588546458357346,1.4720369433140381,2.97808271678844,0.916753923060002,0.470700872271642,0.107392405063291,0.101935444724634,-3.034952986707272,3.288646856892645,0.159631983306459,0.625904224537037,0.0048828125,3.96484375,3.9599609375
0.214223440307304,0.216717171717172,0.206464646464646,0.225555555555556,0.0190909090909091,0.0379868553166225,1.4765411646968682,2.8162902831017242,0.819594997627065,0.217322737185149,0.220959595959596,0.17580806963934,-3.0474942081125795,16.2923826161244,0.108594164456233,2.03096590909091,0.0234375,8.859375,8.8359375
0.161514071067813,0.182566248256625,0.102510460251046,0.226108786610879,0.123598326359833,0.0741785292814333,0.8409327521919732,1.7381382338688363,0.962415780656881,0.726932040866624,0.09860529986053,0.113915920883697,-3.0019628233046274,15.778065084104524,0.186896436896437,0.642663043478261,0.046875,4.3125,4.265625
0.191832248120916,0.194731296101159,0.184404636459431,0.208893572181243,0.0244889357218125,0.0420538034353899,1.4308388741086646,2.7392981832575134,0.853694166422682,0.324582538066401,0.186469968387777,0.179635296156705,-2.7245795030534206,12.675646317329877,0.295049007288263,1.15006510416667,0.1015625,6.859375,6.7578125
0.162350168214421,0.140084797092671,0.112610539067232,0.224203513022411,0.111592973955179,0.0603345990387549,1.5055744982271888,3.0586584308824176,0.907180409891307,0.412580164528922,0.114815263476681,0.11035187140845,-3.951243718581429,14.920001610272198,0.6,0.4205322265625,0.087890625,0.771484375,0.68359375
0.20494366676547,0.219478260869565,0.160347826086957,0.253565217391304,0.0932173913043478,0.0589527936330606,0.816934168484987,1.6134303249667028,0.912254969006476,0.324353796157077,0.252173913043478,0.117904784142823,-3.0592937550437354,15.291127026637145,0.0731743336040759,1.22259221311475,0.0234375,10.96875,10.9453125
0.191005065009508,0.173931777378815,0.153824057450628,0.244811490125673,0.0909874326750449,0.0513533009172541,0.919579005515119,1.7935055658397252,0.890634444742302,0.270410217632827,0.157342908438061,0.13855053146621,-3.0455140094457187,15.531296897615752,0.139085239085239,1.38166920731707,0.1875,8.859375,8.671875
0.229929333404916,0.235367847411444,0.223160762942779,0.250245231607629,0.0270844686648501,0.0357783993423214,1.2425563601587863,2.2812665566552375,0.833296551332121,0.21122717019712,0.225068119891008,0.181026184744541,-3.0543941862025763,16.2923826161244,0.0931970713849909,1.35009765625,0.0234375,10.5,10.4765625
0.185592178639536,0.205242718446602,0.128673139158576,0.237864077669903,0.109190938511327,0.0613663612531201,0.8089893221545141,1.5895789104720641,0.92460766716425,0.409219604166935,0.211736785329018,0.117564991205289,-4.149069461911349,15.057322335255488,0.358064516129032,0.384943181818182,0.1171875,0.6015625,0.484375
0.126735084444413,0.112815533980583,0.0552750809061489,0.211736785329018,0.156461704422869,0.0834925288441753,1.2143868717305122,2.395057382515496,0.958014935300941,0.722670691952844,0.0092125134843581,0.116695534647684,-4.094344562222099,15.057322335255488,0.165417291354323,0.640869140625,0.0078125,6.4765625,6.46875
0.180373734287795,0.190067264573991,0.143295964125561,0.226793721973094,0.0834977578475336,0.0651841637287949,1.3823772687983589,3.406943565829527,0.93822053779364,0.543523469915466,0.0,0.169398033517666,-4.0528713140155235,15.778065084104524,0.143609022556391,0.10499237804878,0.0078125,0.6015625,0.59375
0.180473579389068,0.19766590389016,0.119496567505721,0.239313501144165,0.119816933638444,0.0650634928058063,1.1684262946602029,2.2241205046874994,0.91753588578707,0.49957565620967,0.24091533180778,0.133699449199414,-3.032546246676706,16.2923826161244,0.11006711409396,0.789741847826087,0.0234375,3.515625,3.4921875
0.216292316691916,0.218003629764065,0.197168784029038,0.239854809437387,0.0426860254083485,0.038381177262007,0.9857727763820296,1.8091633012760027,0.861764507253761,0.255363319440007,0.221052631578947,0.148478276916988,-3.012261575505201,15.291127026637145,0.133898305084746,1.33537946428571,0.0234375,9.703125,9.6796875
0.215388321020814,0.215226939970717,0.20497803806735,0.234904831625183,0.0299267935578331,0.0364834193562695,1.3129636055062557,2.452938150908723,0.829633878744896,0.214976431845732,0.211537335285505,0.200699446462713,-2.8368830729451786,16.2923826161244,0.0552790751091034,1.0359375,0.2109375,8.484375,8.2734375
0.201484120283447,0.20875351452671,0.164011246485473,0.257563261480787,0.093552014995314,0.0613798598163957,1.1532983681130295,2.291990835857333,0.930920088490064,0.5224442157404,0.266616682286785,0.115121204234553,-3.9596219842274234,8.689906347374082,0.178739206299494,1.08948863636364,0.0078125,5.640625,5.6328125
0.155364484214153,0.170960536113179,0.100491437081162,0.203693224125093,0.103201787043932,0.0619814981960053,1.3962404342932224,2.670037489613425,0.912674419983141,0.512342417883237,0.0986150409530901,0.104481336665055,-3.0252910757955345,12.98899634590143,0.404643449419569,0.471075148809524,0.0830078125,0.7373046875,0.654296875
0.197991857775868,0.219228295819936,0.13459807073955,0.257041800643087,0.122443729903537,0.0618936062994845,1.0681736509373783,2.0526881630574416,0.890597503572697,0.31699265416709,0.130996784565916,0.124136550772476,-2.9672041899394523,16.2923826161244,0.102633590438468,1.64754971590909,0.0234375,8.25,8.2265625
0.231595458804573,0.232776119402985,0.219820895522388,0.246567164179104,0.0267462686567164,0.0315449894913675,1.214213167496474,2.262429842605849,0.808562587116343,0.138983647444243,0.236119402985075,0.212990197487936,-2.9978134397578153,16.03167534063386,0.0989294942783315,0.672044836956522,0.0234375,2.9765625,2.953125
0.196623438573098,0.199588759424263,0.188649760109664,0.213598355037697,0.0249485949280329,0.0396833940839021,1.4394560806572734,2.7256577065900545,0.8427271293845,0.264958086407542,0.200164496230295,0.187679540165102,-2.753660712354262,12.98899634590143,0.163912429378531,0.5224609375,0.1904296875,3.6474609375,3.45703125
0.126679195008177,0.12368932038835,0.0545199568500539,0.186515641855448,0.131995685005394,0.0802134382452158,0.9268380474791855,1.9021046314717152,0.965978887621799,0.746130133582388,0.115987055016181,0.117862899244764,-4.1441262981138305,15.778065084104524,0.259616450504379,0.685112847222222,0.0078125,4.5546875,4.546875
0.230967291129403,0.234203730272597,0.22416068866571,0.244648493543759,0.0204878048780488,0.0309281963301884,1.3693972406752462,2.55303077390406,0.793975078852961,0.148649958681867,0.238622668579627,0.18584323869354,-2.9810415581439873,15.057322335255488,0.138989825581395,2.41457201086957,0.0234375,12.0234375,12.0
0.202500050650707,0.198533007334963,0.179364303178484,0.231735941320293,0.0523716381418093,0.0393152631566892,0.9744950477566591,1.8721211266382913,0.880806182693686,0.262347644338255,0.192029339853301,0.159932286800568,-3.0081547935525483,16.2923826161244,0.161984716392208,1.68203125,0.0234375,7.6640625,7.640625
0.207534421740206,0.221953931691819,0.154122319301033,0.251532962668785,0.0974106433677522,0.0510738319601811,0.9541901140706339,2.047883935684464,0.905323554016256,0.18869473322976,0.251755361397935,0.131115847540756,-3.7150952962448294,15.778065084104524,0.181802721088435,0.901041666666667,0.15625,5.8984375,5.7421875
0.188307346804086,0.185224111282844,0.171375579598145,0.211622874806801,0.0402472952086553,0.033788936167228,1.1640760844182416,2.170163559960186,0.842133610303795,0.228620789761332,0.173539412673879,0.177041786797015,-3.29583686600433,10.163883259530015,0.134042553191489,0.4609375,0.15625,4.5625,4.40625
0.14919217323046,0.153562731604023,0.083155108523028,0.215966119640021,0.132811011116993,0.0831248508485519,1.250225879582123,2.683510813554781,0.962901176739729,0.738546960463684,0.0152673372154579,0.121152447884629,-4.123093975508085,12.675646317329877,0.308269743780632,1.59173387096774,0.34375,5.0078125,4.6640625
0.131747799232892,0.172031558185404,0.0381065088757397,0.207376725838264,0.169270216962525,0.0842204810347111,0.9545197754783847,1.8522646147281911,0.938873001030782,0.607811010220704,0.218698224852071,0.180400499316427,-3.449987545831589,9.832707078469792,0.178678229665072,0.506433823529412,0.0078125,3.2734375,3.265625
0.153896473576761,0.170757575757576,0.101287878787879,0.21,0.108712121212121,0.068373240336183,1.088989478252435,2.03606667005054,0.947456685294056,0.678546243213852,0.208939393939394,0.106672741238238,-3.803880846808443,15.778065084104524,0.178089304257529,0.729073660714286,0.0390625,6.7265625,6.6875
0.151462713566517,0.175596107055961,0.105085158150852,0.197226277372263,0.0921411192214112,0.0675620608484407,1.194945273277387,2.2255828930143675,0.932010013962441,0.594162661230659,0.185133819951338,0.177769740270593,-3.997053254612719,13.77631508809287,0.277100506985564,1.41145833333333,0.0078125,6.125,6.1171875
0.124061765667002,0.114922118380062,0.0536448598130841,0.208255451713396,0.154610591900312,0.080143374793605,1.5113224073655775,3.320651195494208,0.944929221395655,0.656899326195261,0.0,0.116307881239396,-4.102643365036796,13.77631508809287,0.252,0.0966435185185185,0.0078125,0.3984375,0.390625
0.119621591649924,0.108351063829787,0.0376063829787234,0.198271276595745,0.160664893617021,0.0829239985856102,1.2577451743530026,2.5126042258395245,0.955168519834647,0.704673027544485,0.106117021276596,0.103755728697966,-4.094344562222099,14.391916095149943,0.127742476921232,0.689732142857143,0.0078125,6.8671875,6.859375
0.203154174805634,0.198333333333333,0.173939393939394,0.233686868686869,0.0597474747474747,0.0414492426390919,1.0352579623692724,2.079831153166314,0.891778022174406,0.263745815518534,0.197979797979798,0.171297204695472,-3.037553768407329,16.2923826161244,0.0863297700032394,0.788651315789474,0.0234375,5.9296875,5.90625
0.166702183944084,0.186952526799387,0.11034201123022,0.230832057172027,0.120490045941807,0.0720702757108042,1.4927922904934496,3.6896970207546427,0.935527309013415,0.539779137327323,0.0,0.11492732069564,-3.6888794541139363,15.778065084104524,0.117088122605364,0.444475446428571,0.0078125,2.046875,2.0390625
0.189954108306631,0.1921875,0.1765625,0.2065625,0.03,0.0372048603719269,1.3202336736032338,2.5847698821452343,0.850261003660986,0.264340051946683,0.1903125,0.182078915100379,-3.7509735839097305,15.778065084104524,0.215137067938021,0.859747023809524,0.1640625,6.71875,6.5546875
0.161226592996911,0.191470588235294,0.0908169934640523,0.223725490196078,0.132908496732026,0.0786105044244552,1.0907620678867467,2.094616510852684,0.952126404261672,0.700683288461854,0.230588235294118,0.198810361477593,-2.351375257163478,11.293670366739633,0.282908022764825,0.872767857142857,0.0078125,3.28125,3.2734375
0.219597195407366,0.219550949913644,0.196822107081174,0.252918825561313,0.0560967184801382,0.0409856664611769,0.9173705888870936,1.6875979243661907,0.869762859731663,0.25586499218874,0.206977547495682,0.16797504728789,-3.01533063162262,16.03167534063386,0.146484608935202,1.1232421875,0.0234375,5.953125,5.9296875
0.179392258142513,0.175952222959522,0.147896483078965,0.219986728599867,0.0720902455209025,0.0583490445409961,0.975565323072081,1.9753929610755991,0.936144060024704,0.535612818518398,0.158115461181155,0.137541710463687,-3.6584202466292264,7.38905609893065,0.406053894425987,0.591227213541667,0.1416015625,1.4013671875,1.259765625
0.198801928042281,0.207776365946633,0.183939008894536,0.218449809402795,0.0345108005082592,0.0373810569648931,1.3326161871261992,2.578786339354792,0.846554003485662,0.255993824291828,0.212757306226175,0.19188075579814,-3.014308659126926,9.832707078469792,0.112268518518519,0.3984375,0.1640625,3.9140625,3.75
0.186411124030289,0.204230769230769,0.136538461538462,0.237307692307692,0.100769230769231,0.0647378170344937,0.9615733369270912,1.865807851120686,0.921530998049582,0.501477408645079,0.230384615384615,0.121836104484174,-3.798294240099802,10.163883259530015,0.308704453441296,0.80546875,0.1484375,3.8046875,3.65625
0.224762460752924,0.233127753303965,0.190367107195301,0.258208516886931,0.06784140969163,0.0404293740293114,1.2164504021661433,2.2736417697872264,0.835932168695838,0.171572463784254,0.257386196769457,0.188755267031653,-2.9596732237382875,16.03167534063386,0.210699435238627,2.15625,0.2109375,9.421875,9.2109375
0.173861301710361,0.167400881057269,0.143964757709251,0.211453744493392,0.067488986784141,0.059808628982763,1.3116653853381335,2.7667090384000494,0.934105665241307,0.559059378892089,0.158237885462555,0.124912534183361,-3.655839600035738,6.16064708430465,0.414163090128755,0.520907315340909,0.13671875,1.2744140625,1.1376953125
0.151091377431747,0.147940298507463,0.099044776119403,0.212298507462687,0.113253731343284,0.0669404803181533,0.7164406275376576,1.9578062290823224,0.970128475977446,0.725124785668419,0.212298507462687,0.179934082774224,-3.027513523422097,16.2923826161244,0.10347271438696,1.49330357142857,0.0234375,7.8046875,7.78125
0.182465048984911,0.192654867256637,0.131946902654867,0.25212389380531,0.120176991150442,0.0725445219086015,1.0053714820349435,1.9844693215434395,0.939798387581696,0.59001512112247,0.277212389380531,0.124485842303206,-3.6474062059073615,14.391916095149943,0.178471158754467,0.9246875,0.140625,5.2421875,5.1015625
0.167116727619192,0.182020497803807,0.107408491947291,0.211537335285505,0.104128843338214,0.0580388946225582,1.0755409335035444,2.122118892018079,0.913573205692059,0.421615478183701,0.0930600292825769,0.0947467608176848,-4.1559490959248855,10.892339037086268,0.208763505402161,0.611111111111111,0.0859375,3.9140625,3.828125
0.230718822523491,0.238135048231511,0.219228295819936,0.247588424437299,0.0283601286173634,0.0359190226675349,1.2328626388063322,2.29877678593123,0.819403512610041,0.188093509683948,0.243536977491961,0.193841156329609,-3.012261575505201,16.2923826161244,0.143079210597459,1.60435267857143,0.0234375,9.65625,9.6328125
0.175469839872799,0.187631578947368,0.114736842105263,0.222631578947368,0.107894736842105,0.0602014923737455,0.5952012991448217,1.31920073670244,0.93729133884929,0.477382814227019,0.0944736842105263,0.0945625786756091,-3.3608093207568666,9.2278143521395,0.287557527942143,0.650752314814815,0.046875,3.703125,3.65625
